userId,directory_name,a1,a2,a3,a4,a5,a6,a7,e1,e2,e3,llm,no_llm
f1cba540-a0d1-70b2-f94d-ddac74add408,user_f1cba540-a0d1-70b2-f94d-ddac74add408,0.9032258064516129,1.0,0.8181818181818182,0.9888888888888889,0.9714285714285714,0.8761061946902655,0.9703703703703703,0.8675,0.76,0.68,0.9443561208267091,0.7691666666666667
e12ba500-f0e1-70f2-73ab-05c1cbc44b76,user_e12ba500-f0e1-70f2-73ab-05c1cbc44b76,1.0,1.0,1.0,1.0,0.9523809523809523,0.9823008849557522,0.9333333333333333,0.82,0.855,0.72,0.9745627980922098,0.7983333333333333
019be580-4061-7075-debb-ffd77dc8ca40,user_019be580-4061-7075-debb-ffd77dc8ca40,1.0,0.82,0.9090909090909091,1.0,0.9809523809523809,0.9911504424778761,0.9259259259259259,0.89,0.88,0.86,0.9427662957074722,0.8766666666666667
e16b9530-e031-70ad-d225-033f2f45a27d,user_e16b9530-e031-70ad-d225-033f2f45a27d,1.0,0.99,0.9272727272727272,0.8555555555555555,0.9809523809523809,0.911504424778761,1.0,0.69,0.75,0.9,0.9523052464228935,0.78
711b6580-50d1-70c7-2c33-364aab9519a1,user_711b6580-50d1-70c7-2c33-364aab9519a1,1.0,0.98,1.0,0.9777777777777777,0.9809523809523809,0.9557522123893806,0.9777777777777777,0.75,0.91,0.92,0.9777424483306836,0.86
41bbf590-9091-7030-9e14-d33b01f1aae6,user_41bbf590-9091-7030-9e14-d33b01f1aae6,1.0,1.0,0.9818181818181818,1.0,0.9619047619047619,0.9823008849557522,0.9925925925925926,0.98,1.01,1.0,0.9872813990461049,0.9966666666666667
d1bb4520-5021-700b-e6c7-ba9f0d11e538,user_d1bb4520-5021-700b-e6c7-ba9f0d11e538,1.0,0.98,0.9272727272727272,0.9777777777777777,1.0,0.8938053097345132,0.9185185185185185,0.75,0.81,0.81,0.9507154213036566,0.79
e17b7530-3021-70d1-5891-3515d4c26ec6,user_e17b7530-3021-70d1-5891-3515d4c26ec6,1.0,0.98,0.9636363636363636,0.9888888888888889,0.9523809523809523,0.9380530973451328,0.9925925925925926,0.9025,0.99,0.9,0.9713831478537361,0.9308333333333333
e19bc5d0-4021-7079-8270-a5b48b2ed74f,user_e19bc5d0-4021-7079-8270-a5b48b2ed74f,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,1.0,0.99,1.02,0.98,0.9984101748807631,0.9966666666666667
31fbe520-0061-70e7-7783-8fdc38bd09fd,user_31fbe520-0061-70e7-7783-8fdc38bd09fd,1.0,1.0,0.8545454545454545,1.0,0.9714285714285714,0.9026548672566371,0.9851851851851852,0.72,0.93,0.96,0.9618441971383148,0.87
61bb4560-e0e1-70b5-d308-ad58511a0fc5,user_61bb4560-e0e1-70b5-d308-ad58511a0fc5,1.0,1.0,0.9090909090909091,1.0,0.9428571428571428,0.9469026548672567,0.8888888888888888,0.81,0.855,0.94,0.9491255961844197,0.8683333333333333
917bc500-1061-70c3-4dd4-f053938b1826,user_917bc500-1061-70c3-4dd4-f053938b1826,0.9354838709677419,0.98,0.8181818181818182,0.9666666666666667,0.9047619047619048,0.8584070796460177,0.9851851851851852,0.785,1.03,0.98,0.9284578696343402,0.9316666666666666
31eb05d0-70d1-7020-6a3e-bc223a1d6165,user_31eb05d0-70d1-7020-6a3e-bc223a1d6165,0.9354838709677419,0.94,0.9090909090909091,0.9666666666666667,0.8476190476190476,0.8672566371681416,0.8888888888888888,0.7675,0.72,0.74,0.9014308426073132,0.7425
915b1540-40a1-709f-69ee-13ca3e80fcf2,user_915b1540-40a1-709f-69ee-13ca3e80fcf2,0.8709677419354839,0.86,0.14545454545454545,0.4666666666666667,0.8571428571428571,0.6460176991150443,0.0,0.4025,0.0,0.61,0.5182829888712241,0.3375
812b15e0-7001-7072-351b-af5182106bba,user_812b15e0-7001-7072-351b-af5182106bba,1.0,0.98,0.8818181818181818,0.9444444444444444,0.9809523809523809,1.0,1.0,0.9425,0.905,0.85,0.9753577106518283,0.8991666666666667
91ab45a0-6011-7078-f1e9-b3a94075f7b7,user_91ab45a0-6011-7078-f1e9-b3a94075f7b7,1.0,0.96,0.9818181818181818,0.9777777777777777,0.9619047619047619,0.9026548672566371,1.0,0.925,0.94,0.86,0.9650238473767886,0.9083333333333333
a10bd580-0091-709a-49e7-6e9c96ea58c6,user_a10bd580-0091-709a-49e7-6e9c96ea58c6,0.9354838709677419,0.96,0.6909090909090909,1.0,0.9523809523809523,1.0,0.9851851851851852,0.83,0.92,0.88,0.9523052464228935,0.8766666666666667
f1cbc5b0-a0b1-7062-ca17-580f39de4c83,user_f1cbc5b0-a0b1-7062-ca17-580f39de4c83,1.0,1.0,0.9090909090909091,0.9777777777777777,0.9619047619047619,0.9646017699115044,0.8962962962962963,0.9,0.86,0.96,0.9538950715421304,0.9066666666666666
b12b4550-8001-70f9-71be-240eab8f838e,user_b12b4550-8001-70f9-71be-240eab8f838e,1.0,0.86,0.6909090909090909,0.8555555555555555,0.8761904761904762,0.6637168141592921,0.9851851851851852,0.57,1.0,0.86,0.8457869634340223,0.81
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,user_312b35d0-2051-7020-d5a8-cf5e4a3d2b40,1.0,1.0,0.9272727272727272,0.9111111111111111,0.9714285714285714,0.8938053097345132,0.9629629629629629,0.915,1.01,0.89,0.9491255961844197,0.9383333333333334
d17b4550-a0d1-7014-38bf-d8d68777c4f4,user_d17b4550-a0d1-7014-38bf-d8d68777c4f4,1.0,1.0,0.9818181818181818,1.0,0.9952380952380953,0.9823008849557522,0.9555555555555556,0.8625,0.905,0.86,0.9848966613672496,0.8758333333333334
611bf540-9091-708a-926e-51ff59cf9473,user_611bf540-9091-708a-926e-51ff59cf9473,0.967741935483871,0.98,0.8181818181818182,0.9555555555555556,0.9714285714285714,0.9203539823008849,0.9777777777777777,0.6775,0.765,0.92,0.9491255961844197,0.7875
219b2590-e041-704c-6a88-f3a3366c6cc5,user_219b2590-e041-704c-6a88-f3a3366c6cc5,1.0,1.0,0.9272727272727272,1.0,0.9619047619047619,0.9823008849557522,0.9851851851851852,0.94,1.01,0.95,0.9809220985691574,0.9666666666666667
81cbb5e0-9011-7077-7e4e-7aca1564666c,user_81cbb5e0-9011-7077-7e4e-7aca1564666c,1.0,0.94,0.9818181818181818,0.9888888888888889,0.9809523809523809,0.9026548672566371,0.9629629629629629,0.78,0.945,0.92,0.958664546899841,0.8816666666666667
218b1530-20e1-701a-ba31-9c86c7da05bc,user_218b1530-20e1-701a-ba31-9c86c7da05bc,1.0,0.96,0.9272727272727272,0.9777777777777777,1.0,0.911504424778761,0.8814814814814815,0.865,0.845,0.91,0.9427662957074722,0.8733333333333333
c17b75e0-00a1-7042-14cc-ebf9cec71595,user_c17b75e0-00a1-7042-14cc-ebf9cec71595,1.0,1.0,0.9636363636363636,1.0,1.0,0.9646017699115044,1.0,0.865,0.94,0.88,0.9904610492845787,0.895
310bd5d0-6061-7098-d41e-41b982248427,user_310bd5d0-6061-7098-d41e-41b982248427,1.0,1.0,0.9636363636363636,0.9666666666666667,0.9333333333333333,0.9823008849557522,1.0,0.46,0.87,0.91,0.9777424483306836,0.7466666666666667
f11bc560-6081-70ae-2949-07ca788f237b,user_f11bc560-6081-70ae-2949-07ca788f237b,1.0,0.98,0.9818181818181818,0.9444444444444444,0.9809523809523809,0.8761061946902655,0.9851851851851852,0.95,0.9,0.91,0.958664546899841,0.92
01cbf550-9041-70f1-3bbe-92176ffa992e,user_01cbf550-9041-70f1-3bbe-92176ffa992e,0.9032258064516129,1.0,1.0,1.0,0.9714285714285714,0.9734513274336283,0.9703703703703703,0.89,1.03,0.88,0.9793322734499205,0.9333333333333333
014b6540-3041-705c-365b-d2029fb91b21,user_014b6540-3041-705c-365b-d2029fb91b21,1.0,0.98,0.8,0.9555555555555556,0.9428571428571428,0.6991150442477876,0.8444444444444444,0.6875,0.83,0.66,0.875993640699523,0.7258333333333333
311bb5b0-8031-704a-d26b-1a35da2044f9,user_311bb5b0-8031-704a-d26b-1a35da2044f9,0.9032258064516129,0.98,0.8727272727272727,0.9,0.8666666666666667,0.8672566371681416,0.9777777777777777,0.92,0.935,0.93,0.9157392686804452,0.9283333333333333
f14be5c0-d081-70bb-548b-5d9ea05cc289,user_f14be5c0-d081-70bb-548b-5d9ea05cc289,1.0,1.0,0.9454545454545454,0.9666666666666667,0.9904761904761905,1.0,1.0,0.92,0.965,0.92,0.9888712241653418,0.935
510bd5a0-3041-7058-e2cf-5c09d3db1009,user_510bd5a0-3041-7058-e2cf-5c09d3db1009,1.0,0.6,0.8545454545454545,0.9333333333333333,0.9809523809523809,0.9911504424778761,0.9851851851851852,0.73,0.755,0.8,0.9062003179650239,0.7616666666666667
11cb7520-40f1-70ca-46b8-915a77bae7de,user_11cb7520-40f1-70ca-46b8-915a77bae7de,0.8709677419354839,0.79,0.8181818181818182,0.9,0.9714285714285714,0.0,0.8,0.8825,0.845,0.67,0.7027027027027027,0.7991666666666667
b1cb15d0-c071-70b9-1731-442bca494a97,user_b1cb15d0-c071-70b9-1731-442bca494a97,0.8709677419354839,1.0,0.8363636363636363,0.9777777777777777,0.9428571428571428,0.8495575221238938,0.8074074074074075,0.7525,0.735,0.71,0.8982511923688394,0.7325
e1fbb500-50c1-7067-3f5b-f2a306231361,user_e1fbb500-50c1-7067-3f5b-f2a306231361,0.9354838709677419,1.0,0.9272727272727272,1.0,0.9619047619047619,0.9203539823008849,1.0,0.825,0.935,0.98,0.9697933227344993,0.9133333333333333
817b9500-8071-700f-6d35-00db749ffca6,user_817b9500-8071-700f-6d35-00db749ffca6,1.0,0.96,0.9636363636363636,1.0,0.9523809523809523,0.9469026548672567,1.0,0.77,0.87,0.96,0.972972972972973,0.8666666666666667
c10ba560-5051-7080-335e-1e8aaac1f227,user_c10ba560-5051-7080-335e-1e8aaac1f227,1.0,1.0,0.8545454545454545,0.9555555555555556,0.9809523809523809,0.9823008849557522,0.9703703703703703,0.805,0.845,0.89,0.9682034976152624,0.8466666666666667
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,user_a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,1.0,1.0,0.8545454545454545,1.0,1.0,0.911504424778761,0.8148148148148148,0.8175,0.885,0.81,0.931637519872814,0.8375
61abe5e0-d021-7066-78e5-8732da2c09a0,user_61abe5e0-d021-7066-78e5-8732da2c09a0,1.0,1.0,0.9272727272727272,1.0,0.9714285714285714,0.8849557522123894,0.9925925925925926,0.8825,0.885,0.82,0.9666136724960255,0.8625
a1eb05a0-7031-707b-b065-0f30c86f0a6e,user_a1eb05a0-7031-707b-b065-0f30c86f0a6e,0.967741935483871,0.94,0.8545454545454545,1.0,1.0,0.9026548672566371,0.9851851851851852,0.95,0.98,0.99,0.9554848966613673,0.9733333333333334
516b7570-00e1-700e-b368-e544714cb230,user_516b7570-00e1-700e-b368-e544714cb230,1.0,1.0,0.8909090909090909,1.0,1.0,0.9823008849557522,0.9259259259259259,0.8375,0.93,0.82,0.9713831478537361,0.8625
312b7500-f041-709a-6408-6f3b6222555b,user_312b7500-f041-709a-6408-6f3b6222555b,0.9354838709677419,0.96,0.8909090909090909,1.0,0.9047619047619048,0.8584070796460177,0.9777777777777777,0.87,0.96,0.94,0.9348171701112877,0.9233333333333333
61eb0590-9001-70e9-9ded-e189346bd845,user_61eb0590-9001-70e9-9ded-e189346bd845,1.0,0.98,0.9272727272727272,0.9333333333333333,0.9904761904761905,0.9823008849557522,1.0,0.7925,0.96,0.95,0.9761526232114467,0.9008333333333334
c15ba5f0-4051-708c-e082-cb7682fd01b2,user_c15ba5f0-4051-708c-e082-cb7682fd01b2,0.8709677419354839,0.96,0.9818181818181818,0.0,0.7047619047619048,0.6460176991150443,0.8888888888888888,0.655,0.715,0.61,0.7058823529411765,0.66
618b3510-8031-705d-7448-12d2783e3064,user_618b3510-8031-705d-7448-12d2783e3064,1.0,1.0,0.9636363636363636,1.0,1.0,0.9734513274336283,0.9851851851851852,0.92,0.82,0.66,0.9888712241653418,0.8
b14bd5f0-0011-704d-7e86-b55f1b5f014a,user_b14bd5f0-0011-704d-7e86-b55f1b5f014a,1.0,0.94,0.9090909090909091,0.9777777777777777,0.9523809523809523,0.9292035398230089,0.8888888888888888,0.855,0.935,0.98,0.9348171701112877,0.9233333333333333
c16be560-e061-709d-a447-5a0779910084,user_c16be560-e061-709d-a447-5a0779910084,1.0,1.0,0.9272727272727272,1.0,0.9809523809523809,0.9292035398230089,0.9851851851851852,0.92,0.98,0.89,0.9745627980922098,0.93
41eb6500-1081-7006-138f-298c1f0f89f5,user_41eb6500-1081-7006-138f-298c1f0f89f5,1.0,1.0,0.9454545454545454,0.9111111111111111,1.0,0.9292035398230089,0.9259259259259259,0.72,0.985,0.97,0.9538950715421304,0.8916666666666667
919be590-7081-7003-3cef-906e621826ff,user_919be590-7081-7003-3cef-906e621826ff,1.0,1.0,0.9636363636363636,1.0,1.0,1.0,0.6296296296296297,0.875,0.86,0.98,0.9173290937996821,0.905
211b0520-f0e1-7015-0094-4310c79ba2e6,user_211b0520-f0e1-7015-0094-4310c79ba2e6,0.967741935483871,1.0,0.9818181818181818,0.9777777777777777,1.0,0.9203539823008849,0.8962962962962963,0.92,0.76,0.71,0.9570747217806042,0.7966666666666666
411bd580-f051-7091-c64b-39f944fda7b6,user_411bd580-f051-7091-c64b-39f944fda7b6,1.0,0.98,0.8,1.0,1.0,0.9026548672566371,0.9925925925925926,0.94,0.91,0.8,0.9602543720190779,0.8833333333333333
61bbc5f0-2041-7061-260b-a4d10ca29e45,user_61bbc5f0-2041-7061-260b-a4d10ca29e45,1.0,1.0,0.9636363636363636,0.9888888888888889,1.0,0.9469026548672567,1.0,0.93,1.05,0.91,0.985691573926868,0.9633333333333334
617b2500-4071-70e9-29f1-b4c4ce63bfaa,user_617b2500-4071-70e9-29f1-b4c4ce63bfaa,1.0,1.0,0.8909090909090909,0.9777777777777777,1.0,0.9734513274336283,0.9925925925925926,0.865,0.87,1.0,0.9809220985691574,0.9116666666666666
d17b0530-40c1-7051-3339-0d2a5bb89823,user_d17b0530-40c1-7051-3339-0d2a5bb89823,1.0,0.94,0.9636363636363636,0.8111111111111111,1.0,0.9026548672566371,0.9333333333333333,0.87,1.01,0.92,0.9284578696343402,0.9333333333333333
f17ba530-1081-709f-a59d-3f05cc7fb431,user_f17ba530-1081-709f-a59d-3f05cc7fb431,1.0,1.0,0.9454545454545454,1.0,0.9238095238095239,1.0,0.9777777777777777,0.9475,0.86,0.87,0.9777424483306836,0.8925
